subject_id,Actinobaculum_sp_oral_taxon_183,Actinomyces_SGB17132,Actinomyces_SGB17154,Actinomyces_SGB17157,Actinomyces_SGB17163,Actinomyces_SGB17168,Actinomyces_bouchesdurhonensis,Actinomyces_dentalis,Actinomyces_gerencseriae,Actinomyces_graevenitzii,Actinomyces_johnsonii,Actinomyces_massiliensis,Actinomyces_naeslundii,Actinomyces_oris,Actinomyces_sp_HMSC035G02,Actinomyces_sp_HMT897,Actinomyces_sp_ICM47,Actinomyces_sp_ICM58,Actinomyces_sp_Marseille_P3109,Actinomyces_sp_oral_taxon_170,Actinomyces_sp_oral_taxon_414,Actinomyces_sp_oral_taxon_448,Actinomyces_sp_ph3,Actinomyces_timonensis,GGB9835_SGB15485,Pauljensenia_hongkongensis,Peptidiphaga_SGB15895,Peptidiphaga_gingivicola,Schaalia_cardiffensis,Schaalia_georgiae,Schaalia_meyeri,Schaalia_odontolytica,Aeriscardovia_aeriphila,Alloscardovia_omnicolens,Bifidobacterium_animalis,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Parascardovia_denticolens,Scardovia_inopinata,Scardovia_wiggsiae,Corynebacterium_argentoratense,Corynebacterium_aurimucosum,Corynebacterium_durum,Corynebacterium_matruchotii,Corynebacterium_mucifaciens,Corynebacterium_propinquum,Corynebacterium_pseudodiphtheriticum,Corynebacterium_variabile,Corynebacterium_wankanglinii,Lawsonella_clevelandensis,Tsukamurella_paurometabola,Tsukamurella_sputi,Cellulomonas_flavigena,Janibacter_indicus,Microbacterium_aurum,Microbacterium_lacticum,Arthrobacter_woluwensis,Kocuria_indica,Kocuria_salsicia,Micrococcus_flavus,Rothia_aeria,Rothia_kristinae,Rothia_mucilaginosa,Isoptericola_variabilis,Tropheryma_whipplei,Arachnia_SGB15898,Arachnia_SGB15899,Arachnia_SGB15900,Arachnia_propionica,Arachnia_rubra,Pseudopropionibacterium_massiliense,Cutibacterium_acnes,GGB10025_SGB15902,Propionibacterium_acidifaciens,GGB9369_SGB14350,Atopobium_sp_oral_taxon_199,Atopobium_sp_oral_taxon_416,Atopobium_sp_oral_taxon_810,Lancefieldella_parvula,Lancefieldella_rimae,Olsenella_phocaeensis,Olsenella_profusa,Olsenella_sp_oral_taxon_807,Olsenella_uli,Collinsella_SGB14861,Collinsella_aerofaciens,Cryptobacterium_curtum,Slackia_exigua,GGB71303_SGB97507,Bacteroidetes_oral_taxon_274,Bacteroidetes_unclassified_SGB1343,Bacteroides_heparinolyticus,Bacteroides_uniformis,Phocaeicola_abscessus,Phocaeicola_vulgatus,GGB1088_SGB1395,GGB1431_SGB1972,GGB1473_SGB2039,GGB45697_SGB2042,GGB45697_SGB63414,Porphyromonas_SGB1979,Porphyromonas_SGB2015,Porphyromonas_SGB2037,Porphyromonas_SGB2038,Porphyromonas_catoniae,Porphyromonas_endodontalis,Porphyromonas_gingivalis,Porphyromonas_pasteri,Porphyromonas_sp_HMSC065F10,Porphyromonas_sp_oral_taxon_275,Porphyromonas_sp_oral_taxon_278,Porphyromonas_uenonis,Alloprevotella_SGB1410,Alloprevotella_SGB1463,Alloprevotella_SGB1483,Alloprevotella_SGB1484,Alloprevotella_SGB77721,Alloprevotella_rava,Alloprevotella_sp_Lung230,Alloprevotella_sp_oral_taxon_473,Alloprevotella_tannerae,GGB1144_SGB1468,GGB1144_SGB1469,GGB1186_SGB1534,GGB33085_SGB1672,GGB74351_SGB98200,GGB74353_SGB98242,Hallella_seregens,Prevotellaceae_bacterium_Marseille_P2826,Prevotella_SGB1459,Prevotella_SGB1687,Prevotella_SGB98243,Prevotella_aurantiaca,Prevotella_baroniae,Prevotella_buccae,Prevotella_conceptionensis,Prevotella_denticola,Prevotella_enoeca,Prevotella_fusca,Prevotella_histicola,Prevotella_intermedia,Prevotella_jejuni,Prevotella_koreensis,Prevotella_loescheii,Prevotella_maculosa,Prevotella_marshii,Prevotella_melaninogenica,Prevotella_micans,Prevotella_multiformis,Prevotella_multisaccharivorax,Prevotella_nanceiensis,Prevotella_nigrescens,Prevotella_oralis,Prevotella_oris,Prevotella_oulorum,Prevotella_pallens,Prevotella_pleuritidis,Prevotella_saccharolytica,Prevotella_salivae,Prevotella_scopos,Prevotella_shahii,Prevotella_sp_HJM029,Prevotella_sp_oral_taxon_376,Prevotella_sp_oral_taxon_475,Prevotella_sp_oral_taxon_820,Prevotella_veroralis,Prevotella_vespertina,Alistipes_putredinis,Tannerella_forsythia,Tannerella_serpentiformis,Tannerella_sp_oral_taxon_808,GGB49229_SGB69060,GGB1022_SGB1315,GGB1022_SGB1316,GGB1024_SGB1318,GGB49217_SGB69046,GGB1025_SGB1319,GGB1025_SGB1320,GGB1026_SGB1321,GGB1202_SGB1566,GGB1202_SGB1567,GGB1203_SGB1568,GGB1611_SGB2208,GGB71456_SGB97845,GGB1188_SGB1538,GGB79977_SGB1466,GGB49219_SGB69048,Spirosoma_terrae,Capnocytophaga_SGB2480,Capnocytophaga_SGB2499,Capnocytophaga_SGB78737,Capnocytophaga_bilenii,Capnocytophaga_genosp_AHN8471,Capnocytophaga_gingivalis,Capnocytophaga_granulosa,Capnocytophaga_haemolytica,Capnocytophaga_leadbetteri,Capnocytophaga_ochracea,Capnocytophaga_sp_oral_taxon_338,Capnocytophaga_sp_oral_taxon_863,Capnocytophaga_sp_oral_taxon_878,Capnocytophaga_sputigena,GGB1832_SGB2476,GGB1833_SGB2477,GGB1838_SGB2488,Bergeyella_cardium,Chryseobacterium_arthrosphaerae,Chryseobacterium_bernardetii,Chryseobacterium_indologenes,Epilithonimonas_bovis,Epilithonimonas_hominis,GGB1843_SGB2516,GGB1843_SGB2524,GGB1844_SGB2532,GGB1845_SGB2533,GGB1845_SGB97621,Sphingobacterium_multivorum,Candidatus_Absconditabacteria_unclassified_SGB6894,Candidatus_Absconditabacteria_unclassified_SGB6895,SR1_bacterium_human_oral_taxon_HOT_345,GGB4936_SGB6888,GGB4936_SGB6889,GGB4937_SGB6891,Candidatus_Gracilibacteria_bacterium_GN02_872,Candidatus_Gracilibacteria_bacterium_GN02_873,Candidatus_Gracilibacteria_bacterium_HOT_871,GGB4365_SGB5979,GGB12783_SGB19821,GGB70967_SGB95921,GGB12763_SGB19797,Candidatus_Nanoperiomorbus_periodonticus,Candidatus_Nanogingivalis_gingivitcus,GGB12785_SGB19823,GGB12785_SGB19824,GGB12785_SGB19825,GGB12785_SGB19827,GGB12786_SGB19828,Candidatus_Nanosyncoccus_SGB19792,Candidatus_Nanosyncoccus_SGB19793,Candidatus_Nanosyncoccus_SGB95850,Candidatus_Saccharibacteria_bacterium_oral_taxon_488,Candidatus_Saccharibacteria_bacterium_oral_taxon_955,Candidatus_Saccharibacteria_unclassified_SGB19847,Candidatus_Saccharibacteria_unclassified_SGB19858,Candidatus_Saccharibacteria_unclassified_SGB95587,Candidatus_Saccharibacteria_unclassified_SGB95617,Candidatus_Saccharibacteria_unclassified_SGB95710,TM7_phylum_sp_oral_taxon_348,TM7_phylum_sp_oral_taxon_349,TM7_phylum_sp_oral_taxon_350,TM7_phylum_sp_oral_taxon_351,TM7_phylum_sp_oral_taxon_352,GGB12761_SGB19791,GGB12787_SGB19829,GGB12787_SGB19830,GGB12788_SGB19832,GGB12788_SGB19833,GGB12788_SGB19838,GGB12789_SGB19843,GGB12794_SGB19881,GGB49434_SGB69353,Candidatus_Nanosynbacter_SGB19887,Candidatus_Nanosynbacter_SGB19893,Candidatus_Nanosynbacter_SGB96076,Candidatus_Nanosynbacter_lyticus,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,Anaerolineaceae_bacterium_oral_taxon_439,Deinococcus_SGB17549,Deinococcus_ficus,Deinococcus_wulumuqiensis,Anoxybacillus_flavithermus,Bacillus_glycinifermentans,Bacillus_velezensis,Geobacillus_stearothermophilus,Exiguobacterium_acetylicum,Exiguobacterium_alkaliphilum,Exiguobacterium_sp_Leaf196,Gemella_SGB47116,Gemella_SGB7284,Gemella_SGB7291,Gemella_haemolysans,Gemella_morbillorum,Gemella_sanguinis,Macrococcus_caseolyticus,Mammaliicoccus_vitulinus,Staphylococcus_aureus,Staphylococcus_epidermidis,Staphylococcus_hominis,Staphylococcus_pasteuri,Staphylococcus_warneri,Abiotrophia_defectiva,Abiotrophia_sp_HMSC24B09,Aerococcus_viridans,Dolosigranulum_pigrum,Granulicatella_SGB64171,Granulicatella_SGB8239,Granulicatella_SGB8244,Granulicatella_SGB8245,Granulicatella_SGB8255,Granulicatella_adiacens,GGB10485_SGB49305,GGB15717_SGB23955,Vagococcus_fessus,Vagococcus_salmoninarum,Lacticaseibacillus_paracasei,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_equicursoris,Lactobacillus_gasseri,Lactobacillus_helveticus,Lactobacillus_kitasatonis,Lentilactobacillus_parafarraginis,Leuconostoc_citreum,Leuconostoc_holzapfelii,Leuconostoc_lactis,Leuconostoc_mesenteroides,Ligilactobacillus_salivarius,Lactobacillus_timonensis,Limosilactobacillus_fermentum,Limosilactobacillus_gastricus,Limosilactobacillus_mucosae,Limosilactobacillus_oris,Limosilactobacillus_panis,Limosilactobacillus_pontis,Limosilactobacillus_portuensis,Limosilactobacillus_vaginalis,Pediococcus_pentosaceus,Weissella_cibaria,Weissella_confusa,Weissella_paramesenteroides,Weissella_viridescens,Lactococcus_cremoris,Lactococcus_garvieae,Lactococcus_lactis,Lactococcus_raffinolactis,Streptococcus_agalactiae,Streptococcus_anginosus,Streptococcus_australis,Streptococcus_constellatus,Streptococcus_cristatus,Streptococcus_dysgalactiae,Streptococcus_equinus,Streptococcus_gallolyticus,Streptococcus_gordonii,Streptococcus_infantis,Streptococcus_intermedius,Streptococcus_lactarius,Streptococcus_mitis,Streptococcus_mutans,Streptococcus_oralis,Streptococcus_parasanguinis,Streptococcus_parauberis,Streptococcus_peroris,Streptococcus_pneumoniae,Streptococcus_pyogenes,Streptococcus_rubneri,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_sinensis,Streptococcus_sobrinus,Streptococcus_sp_F0442,Streptococcus_suis,Streptococcus_thermophilus,Streptococcus_vestibularis,GGB3008_SGB3999,GGB38873_SGB47522,GGB3886_SGB5269,GGB4533_SGB6245,GGB4533_SGB6246,GGB4533_SGB94822,GGB4533_SGB97508,GGB4538_SGB6253,GGB4538_SGB6256,GGB4721_SGB6537,GGB4733_SGB6558,GGB4964_SGB6927,GGB9758_SGB15368,GGB51647_SGB4348,GGB49400_SGB69312,GGB4300_SGB5873,GGB2993_SGB3978,GGB3388_SGB4476,GGB3389_SGB4477,GGB3390_SGB4478,Eubacterium_SGB6276,Eubacterium_sp_AF34_35BH,Pseudoramibacter_alactolyticus,Alterileibacterium_massiliense,Eubacterium_brachy,Eubacterium_infirmum,Eubacterium_minutum,Eubacterium_nodatum,Eubacterium_saphenum,Eubacterium_sulci,GGB51110_SGB71326,Mogibacterium_diversum,Mogibacterium_pumilum,Mogibacterium_timidum,Fenollaria_timonensis,GGB70946_SGB95408,Levyella_massiliensis,Blautia_faecis,Blautia_obeum,Blautia_sp_MSK_20_85,Blautia_wexlerae,Catonella_SGB4501,Catonella_SGB4505,Catonella_SGB69305,Catonella_SGB96613,Catonella_massiliensis,Catonella_morbi,Coprococcus_eutactus,Dorea_longicatena,Faecalicatena_fissicatena,Fusicatenibacter_saccharivorans,GGB3385_SGB4471,GGB3385_SGB4472,GGB3385_SGB4473,GGB3386_SGB4474,GGB3887_SGB5270,Johnsonella_ignava,Lachnoanaerobaculum_gingivalis,Lachnoanaerobaculum_orale,Lachnoanaerobaculum_saburreum,Lachnoanaerobaculum_sp_ICM7,Lachnoanaerobaculum_sp_Marseille_Q4761,Lachnoanaerobaculum_umeaense,Eubacterium_rectale,Lachnospiraceae_bacterium_oral_taxon_096,Lachnospiraceae_bacterium_oral_taxon_500,Lachnospira_eligens,Oribacterium_SGB5283,Oribacterium_SGB5287,Oribacterium_SGB96486,Oribacterium_SGB96555,Oribacterium_asaccharolyticum,Oribacterium_parvum,Oribacterium_sinus,Oribacterium_sp_oral_taxon_078,Oribacterium_sp_oral_taxon_102,Roseburia_faecis,Shuttleworthia_satelles,Stomatobaculum_SGB5266,Stomatobaculum_longum,Faecalibacterium_prausnitzii,GGB9635_SGB15106,Oscillibacter_sp_ER4,Eubacterium_siraeum,Ruminococcus_SGB4421,Ruminococcus_bicirculans,Ruminococcus_bromii,Filifactor_alocis,GGB4783_SGB6619,GGB4786_SGB6625,GGB50592_SGB70729,Peptoanaerobacter_stomatis,Peptostreptococcaceae_bacterium_AS15,Peptostreptococcaceae_bacterium_oral_taxon_113,Peptostreptococcaceae_unclassified_SGB6621,Peptostreptococcaceae_unclassified_SGB6622,Peptostreptococcus_SGB749,Peptostreptococcus_stomatis,Eggerthia_catenaformis,Bulleidia_extructa,Faecalibacillus_intestinalis,Solobacterium_SGB6828,Solobacterium_SGB6829,Solobacterium_SGB6833,Solobacterium_SGB6834,Solobacterium_moorei,Phascolarctobacterium_faecium,Centipeda_periodontii,GGB4303_SGB5876,GGB4308_SGB5895,Mitsuokella_sp_oral_taxon_131,Pectinatus_frisingensis,Selenomonas_SGB5879,Selenomonas_SGB5880,Selenomonas_SGB5891,Selenomonas_SGB5896,Selenomonas_SGB5900,Selenomonas_artemidis,Selenomonas_felix,Selenomonas_flueggei,Selenomonas_infelix,Selenomonas_massiliensis,Selenomonas_noxia,Selenomonas_sp_F0473,Selenomonas_sp_oral_taxon_126,Selenomonas_sp_oral_taxon_892,Selenomonas_sp_oral_taxon_920,Selenomonas_sputigena,Selenomonas_timonae,Anaeroglobus_geminatus,Dialister_invisus,Dialister_micraerophilus,Dialister_pneumosintes,GGB4272_SGB5822,Megasphaera_micronuciformis,Veillonella_SGB6928,Veillonella_SGB96765,Veillonella_atypica,Veillonella_denticariosi,Veillonella_dispar,Veillonella_parvula,Veillonella_rogosae,Veillonella_sp_3310,Veillonella_sp_3627,Veillonella_sp_CHU110,Veillonella_tobetsuensis,Anaerococcus_obesiensis,Finegoldia_magna,Parvimonas_SGB6649,Parvimonas_micra,Parvimonas_parva,Parvimonas_sp_oral_taxon_110,Parvimonas_sp_oral_taxon_393,Ezakiella_SGB6726,Fusobacterium_canifelinum,Fusobacterium_hwasookii,Fusobacterium_massiliense,Fusobacterium_nucleatum,Fusobacterium_pseudoperiodonticum,GGB56136_SGB77485,GGB4393_SGB6047,GGB4393_SGB6048,GGB4393_SGB97398,GGB4400_SGB6074,GGB49528_SGB69474,GGB71292_SGB97395,Leptotrichia_SGB6069,Leptotrichia_buccalis,Leptotrichia_hofstadii,Leptotrichia_hongkongensis,Leptotrichia_massiliensis,Leptotrichia_shahii,Leptotrichia_sp_oral_taxon_212,Leptotrichia_sp_oral_taxon_215,Leptotrichia_sp_oral_taxon_218,Leptotrichia_sp_oral_taxon_221,Leptotrichia_sp_oral_taxon_223,Leptotrichia_sp_oral_taxon_498,Leptotrichia_sp_oral_taxon_847,Leptotrichia_trevisanii,Leptotrichia_wadei,Pseudoleptotrichia_goodfellowii,Pseudostreptobacillus_hongkongensis,Caulobacter_sp_3R27C2_B,GGB7899_SGB11736,Bradyrhizobium_sp_CCH5_F6,Methylobacterium_SGB17145,Phreatobacter_oligotrophus,Rhizobium_pusense,Paracoccus_salipaludis,Endobacter_medicaginis,Novosphingobium_meiothermophilum,Novosphingobium_pokkalii,Sphingomonas_melonis,Sphingomonas_paucimobilis,Sphingomonas_pseudosanguinis,Sphingomonas_sp_CCH9_E2,Burkholderia_multivorans,Cupriavidus_pauculus,Lautropia_dentalis,Lautropia_mirabilis,Ralstonia_mannitolilytica,Tepidimonas_aquatica,Acidovorax_temperans,Caldimonas_manganoxidans,Comamonas_aquatica,Delftia_acidovorans,Ottowia_sp_Marseille_P4747,Pelomonas_puraquae,Tibeticola_sediminis,Zhizhongheella_caldifontis,Eikenella_corrodens,Eikenella_exigua,Eikenella_halliae,GGB6675_SGB9425,GGB6679_SGB9438,GGB6688_SGB9473,GGB72533_SGB99881,Kingella_SGB9424,Kingella_SGB99952,Kingella_bonacorsii,Kingella_denitrificans,Kingella_kingae,Neisseria_SGB9428,Neisseria_bacilliformis,Neisseria_cinerea,Neisseria_elongata,Neisseria_lactamica,Neisseria_meningitidis,Neisseria_sicca,Neisseria_sp_KEM232,Neisseria_sp_oral_taxon_014,Neisseria_subflava,Simonsiella_muelleri,GGB6673_SGB9421,GGB6646_SGB9384,GGB12441_SGB19290,GGB7107_SGB10420,Desulfobulbus_oralis,Desulfomicrobium_orale,Desulfovibrio_desulfuricans,Desulfovibrio_sp_Dsv1,Desulfovibrio_sp_OH1186_COT_070,Campylobacter_SGB19292,Campylobacter_SGB19298,Campylobacter_SGB19314,Campylobacter_SGB19318,Campylobacter_SGB19319,Campylobacter_SGB19323,Campylobacter_SGB19337,Campylobacter_SGB19347,Campylobacter_SGB96391,Campylobacter_SGB96438,Campylobacter_concisus,Campylobacter_curvus,Campylobacter_gracilis,Campylobacter_massiliensis,Campylobacter_rectus,Campylobacter_showae,GGB12440_SGB19288,GGB12443_SGB19313,Cardiobacterium_SGB69135,Cardiobacterium_SGB9417,Cardiobacterium_SGB9419,Cardiobacterium_hominis,Cardiobacterium_valvarum,Cronobacter_sakazakii,Enterobacter_asburiae,Enterobacter_cloacae,Enterobacter_kobei,Enterobacter_roggenkampii,Escherichia_coli,Klebsiella_grimontii,Klebsiella_michiganensis,Klebsiella_pneumoniae,Klebsiella_quasipneumoniae,Klebsiella_variicola,Phytobacter_diazotrophicus,Pluralibacter_gergoviae,Pantoea_septica,Rosenbergiella_epipactidis,Pectobacterium_brasiliense,Acinetobacter_brisouii,Acinetobacter_johnsonii,Acinetobacter_junii,Acinetobacter_nosocomialis,Acinetobacter_oleivorans,Acinetobacter_pittii,Acinetobacter_soli,Acinetobacter_ursingii,GGB72444_SGB99641,Moraxella_atlantae,Moraxella_catarrhalis,Moraxella_nonliquefaciens,Moraxella_osloensis,Psychrobacter_faecalis,Psychrobacter_maritimus,Psychrobacter_sanguinis,Carnimonas_nigrificans,Aggregatibacter_SGB9728,Aggregatibacter_actinomycetemcomitans,Aggregatibacter_aphrophilus,Aggregatibacter_kilianii,Aggregatibacter_segnis,Aggregatibacter_sp_2125159857,GGB6813_SGB9727,GGB6813_SGB99807,Haemophilus_haemolyticus,Haemophilus_influenzae,Haemophilus_parahaemolyticus,Haemophilus_parainfluenzae,Haemophilus_paraphrohaemolyticus,Haemophilus_pittmaniae,Haemophilus_sputorum,Pseudomonas_aeruginosa,Pseudomonas_asiatica,Pseudomonas_cichorii,Pseudomonas_fulva,Pseudomonas_juntendi,Pseudomonas_koreensis,Pseudomonas_monteilii,Pseudomonas_oryzihabitans,Pseudomonas_sp_BML_PP048,Pseudomonas_sp_StFLB209,Vibrio_aphrogenes,Aerosticca_soli,Pseudoxanthomonas_winnipegensis,Stenotrophomonas_maltophilia,Vulcaniibacterium_thermophilum,Xanthomonas_campestris,GGB2671_SGB3597,GGB2671_SGB3598,GGB2671_SGB3599,GGB2671_SGB69439,GGB49499_SGB69440,GGB2665_SGB3591,GGB2666_SGB3592,GGB2666_SGB69449,GGB2672_SGB3600,GGB2674_SGB3609,GGB2676_SGB3611,GGB49504_SGB69447,GGB71076_SGB96710,GGB73508_SGB3593,Treponema_SGB3588,Treponema_SGB3601,Treponema_SGB3603,Treponema_SGB3604,Treponema_SGB3615,Treponema_SGB69443,Treponema_SGB69452,Treponema_SGB69453,Treponema_SGB69454,Treponema_SGB96725,Treponema_denticola,Treponema_lecithinolyticum,Treponema_maltophilum,Treponema_medium,Treponema_parvum,Treponema_pectinovorum,Treponema_putidum,Treponema_socranskii,Treponema_sp_Marseille_Q3903,Treponema_sp_Marseille_Q4130,Treponema_sp_OMZ_838,Treponema_vincentii,Fretibacterium_fastidiosum,GGB10852_SGB17521,GGB10852_SGB17523,Pyramidobacter_piscolens,GGB4733_SGB6555,GGB4733_SGB6556,GGB4733_SGB6557,GGB42243_SGB69463,GGB4333_SGB5935,Mycoplasma_orale,Mycoplasma_salivarium,Ureaplasma_urealyticum,Candida_albicans
8497,0,0.05918,0,0.03917,0.02559,0.00033,0,0.00261,0.00031,0.12863,0.0034,0.00486,0.00246,0.11135,0.00114,0,3.579,0.11583,0,0,0,0.00046,0.0572,0,0,0.00336,0,0,0,0.00078,0.00377,0,0,0,0,0,0,0,0.00098,0,0.00373,0,0,0.01359,0.03709,0,0,0,0,0,0,0,0,0.00777,0,0,0,0,0,0,0,0.02334,0,3.36968,0,0,0,0.00726,0,0.00077,0,0,0,0.02322,0,0,0,0,0,0.45485,0.03464,0.0004,0,0,0.00026,0,0,0.00114,0.00609,0,0.00266,0.00596,0,0,0.00932,0,0.06041,0,0.04942,0.00603,0.01763,0,0,0,0.00413,0.00409,0.06574,0,6.3394,0,0.10634,0.01536,0,2.43846,0.14995,0.0359,0.04722,0,0,0.01445,0.00821,0.10469,2.36269,0.9474,0.00871,0,0,0.0042,0,0,0.06376,0,0,0,0.01939,0,0.01273,0.02136,0,0,1.07699,0.1107,0.18932,0,0.00332,0.00747,0,22.06979,0.00624,0,0.0036,1.91503,0.02374,0.00153,0.1341,0.02013,4.58439,0,0.00397,0.97443,2.0414,0.89046,0.76916,0,0,0,0.01916,0.19173,0,0,0.16756,0,0,0.00732,0,0,0,0,0.00284,0.20516,0.00425,0.04225,0.18099,0,0,0,0.24047,0,0,0,0,0,0.00271,0.0018,0.04021,0.01509,0.00263,0.0379,0.01514,0,0,0,0.03988,0,0.00551,0,0,0,0,0,0,0,0.01088,0.07757,0.01261,0.00379,0,0,0.47995,0,0.02721,0.01734,0,0.01968,0.00037,0,0,0.00103,0,0,0.36226,0.01839,0.02748,0.08046,0,0.00327,0.012,0,0.00095,0.46791,0,0,0.00344,0.02628,0,0.04772,0.01296,0.02831,0.06379,0,0,0.33193,3.24488,0,0,0,0,0,0,0,0.00848,0.00448,0,0.00605,0,0,0.07286,0,0,0,0,0,0,0,0,0,0,0,0.05079,0,0.02678,0.01214,0.15786,0.61812,0,0,0,0,0,0,0,0.01722,0.00048,0,0,0.00039,0.00105,0.10356,0.07881,1.43753,0.02665,0.09155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01056,0.02621,0.0622,0.0308,0,0,0,0.036,0.74044,0.01877,0,0.35704,0.00245,0.04497,0.59948,0,0.00031,0,0,0,0.10063,0.13368,0,0,0.04378,0,0,0,0,0,0.02595,0,0.31393,0.00836,0.00067,0.02592,0,0.00081,0,0,0,0,0,0.00679,0,0.00016,0,0.0088,0,0,0.00384,0,0.06192,0.01183,0,0,0,1.49923,0,0.30164,0,0.04898,0,0,0,0,0,0,0,0,0,0.00206,0,0.10579,0.02877,0,0,0,0,0,0.01033,0,0,0.02294,0.00079,0.03515,0.15365,0.00403,0.0901,0.0018,0,0,0.01684,0.0006,0,0,0.19764,6.00E-05,0,0.26352,0.3546,0.30386,0.00514,0,0,0.00304,0.09001,0.05739,0,0,0,0,0,0,0,0.07831,0,0,0,0,0,0,0,0.00474,0.54277,0.02685,0,0,0,0,0.16269,0,0,0.02157,0,0,0.00091,0,0,0,0,0.45329,0.00216,0.00555,0.11959,0.00737,0.00384,0.00491,0.00045,0,0.03542,0,0.00584,0.01589,0.00073,0.017,0.01426,0,0.04244,0,0.0402,0,0.60049,0.00595,0.01272,2.98097,0,4.70634,0.15775,1.09115,0,0.05134,0.01039,0.40709,0,0,0.01959,0.17019,0,0.00321,0,0,0,0.03399,0.0151,0.22249,2.24195,0.01028,0.00255,0.00747,0,0,0,0.0142,0.01274,0.01802,0.01554,0.00429,0.00392,0.01722,0.01439,0.74855,0.36649,0.05451,0,0.01127,0.00013,0,0.41128,0.00152,0.00263,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04022,0,0,0,0,0,0,0.008,0,0,0,0.00512,0,0,0.00312,0.00102,0,0.00369,0,0,0.00858,0.01758,0,0.00029,0.0004,0.00356,0.05933,0,0,0.19473,0,0,7.83475,0.01746,0,0.00791,0.04928,0,0,0,0,0,0,0.0003,0.00249,0.00204,0.00692,0,0.00067,0.00528,0,0,0,0.54835,0.00013,0,0,0.02959,0.27407,0,0,0.00151,0,0.0011,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0,0,0,0.23277,0.06028,0.00337,0.00082,0.2203,0,0.06679,2.07386,0,0,0.05831,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12468,0,0,0,0,0,0,0.33266,0,0,0,0.00809,0,0,0,0.02241,0,0.05591,0,0,0,0,0,0.00233,0,0.00041,0,0.01426,0.00209,0.02207,0.0038,0,0,0,0.0065,0,0,0,0,0,0
